equipment_usage_id,time_id,date,day,day_name,month,year,site_name,region,latitude,longitude,equipment_name,equipment_type,manufacture,model,capacity,purchase_date,operating_hours,downtime_hours,fuel_consumption,maintenance_cost,created_at,created_by
1013,20251005,2025-10-05,5,Sunday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,347,24,1851,629306,2025-10-05 08:00:00,IoT
1014,20251006,2025-10-06,6,Monday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,292,8,1438,528608,2025-10-06 08:00:00,IoT
1015,20251006,2025-10-06,6,Monday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,310,18,1839,778814,2025-10-06 08:00:00,IoT
1016,20251007,2025-10-07,7,Tuesday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,345,18,1887,804384,2025-10-07 08:00:00,IoT
1017,20251008,2025-10-08,8,Wednesday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,267,12,1589,649061,2025-10-08 08:00:00,IoT
1018,20251008,2025-10-08,8,Wednesday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,365,21,1939,995303,2025-10-08 08:00:00,IoT
1019,20251009,2025-10-09,9,Thursday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,313,16,1596,799257,2025-10-09 08:00:00,IoT
1020,20251009,2025-10-09,9,Thursday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,309,3,1627,649443,2025-10-09 08:00:00,IoT
1021,20251010,2025-10-10,10,Friday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,315,6,2001,895852,2025-10-10 08:00:00,IoT
1022,20251011,2025-10-11,11,Saturday,10,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,261,24,1520,841294,2025-10-11 08:00:00,IoT
1023,20251011,2025-10-11,11,Saturday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,334,4,2104,703043,2025-10-11 08:00:00,IoT
1024,20251012,2025-10-12,12,Sunday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,290,4,1591,467801,2025-10-12 08:00:00,IoT
1025,20251013,2025-10-13,13,Monday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,320,22,1628,587079,2025-10-13 08:00:00,IoT
1026,20251013,2025-10-13,13,Monday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,286,15,1391,525871,2025-10-13 08:00:00,IoT
1027,20251014,2025-10-14,14,Tuesday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,270,23,1599,810971,2025-10-14 08:00:00,IoT
1028,20251014,2025-10-14,14,Tuesday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,267,16,1576,857344,2025-10-14 08:00:00,IoT
1029,20251015,2025-10-15,15,Wednesday,10,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,316,19,1983,750390,2025-10-15 08:00:00,IoT
1030,20251016,2025-10-16,16,Thursday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,326,21,1498,649791,2025-10-16 08:00:00,IoT
1031,20251016,2025-10-16,16,Thursday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,328,8,1508,693061,2025-10-16 08:00:00,IoT
1032,20251017,2025-10-17,17,Friday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,275,17,1320,669138,2025-10-17 08:00:00,IoT
1033,20251018,2025-10-18,18,Saturday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,319,23,2053,976445,2025-10-18 08:00:00,IoT
1034,20251018,2025-10-18,18,Saturday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,329,18,1823,591514,2025-10-18 08:00:00,IoT
1035,20251019,2025-10-19,19,Sunday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,303,16,1576,730366,2025-10-19 08:00:00,IoT
1036,20251020,2025-10-20,20,Monday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,315,6,1419,523642,2025-10-20 08:00:00,IoT
1037,20251020,2025-10-20,20,Monday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,276,14,1537,698046,2025-10-20 08:00:00,IoT
1038,20251021,2025-10-21,21,Tuesday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,329,24,1528,508529,2025-10-21 08:00:00,IoT
1039,20251021,2025-10-21,21,Tuesday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,313,16,1600,623728,2025-10-21 08:00:00,IoT
1040,20251022,2025-10-22,22,Wednesday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,320,24,1900,788550,2025-10-22 08:00:00,IoT
1041,20251023,2025-10-23,23,Thursday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,321,5,1695,660660,2025-10-23 08:00:00,IoT
1042,20251023,2025-10-23,23,Thursday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,355,3,1654,777435,2025-10-23 08:00:00,IoT
1043,20251024,2025-10-24,24,Friday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,280,25,1443,750148,2025-10-24 08:00:00,IoT
1044,20251025,2025-10-25,25,Saturday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,362,24,1955,889125,2025-10-25 08:00:00,IoT
1045,20251025,2025-10-25,25,Saturday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,321,7,1454,445946,2025-10-25 08:00:00,IoT
1046,20251026,2025-10-26,26,Sunday,10,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,332,9,1404,598682,2025-10-26 08:00:00,IoT
1047,20251027,2025-10-27,27,Monday,10,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,301,20,1561,828478,2025-10-27 08:00:00,IoT
1048,20251027,2025-10-27,27,Monday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,349,16,1837,627681,2025-10-27 08:00:00,IoT
1049,20251028,2025-10-28,28,Tuesday,10,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,317,18,1539,833447,2025-10-28 08:00:00,IoT
1050,20251028,2025-10-28,28,Tuesday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,271,15,1303,427288,2025-10-28 08:00:00,IoT
1051,20251029,2025-10-29,29,Wednesday,10,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,286,18,1561,726381,2025-10-29 08:00:00,IoT
1052,20251030,2025-10-30,30,Thursday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,310,15,1348,359703,2025-10-30 08:00:00,IoT
1053,20251030,2025-10-30,30,Thursday,10,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,302,19,1318,537246,2025-10-30 08:00:00,IoT
1054,20251031,2025-10-31,31,Friday,10,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,280,23,1483,366648,2025-10-31 08:00:00,IoT
1055,20251101,2025-11-01,1,Saturday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,311,25,1559,681804,2025-11-01 08:00:00,IoT
1056,20251101,2025-11-01,1,Saturday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,278,14,1685,700768,2025-11-01 08:00:00,IoT
1057,20251102,2025-11-02,2,Sunday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,268,13,1500,588307,2025-11-02 08:00:00,IoT
1058,20251103,2025-11-03,3,Monday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,359,25,1867,853822,2025-11-03 08:00:00,IoT
1059,20251103,2025-11-03,3,Monday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,346,9,2041,784948,2025-11-03 08:00:00,IoT
1060,20251104,2025-11-04,4,Tuesday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,311,8,2141,953173,2025-11-04 08:00:00,IoT
1061,20251104,2025-11-04,4,Tuesday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,302,18,1251,558006,2025-11-04 08:00:00,IoT
1062,20251105,2025-11-05,5,Wednesday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,295,11,1512,609505,2025-11-05 08:00:00,IoT
1063,20251106,2025-11-06,6,Thursday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,271,5,1628,616761,2025-11-06 08:00:00,IoT
1064,20251106,2025-11-06,6,Thursday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,319,10,1458,563275,2025-11-06 08:00:00,IoT
1065,20251107,2025-11-07,7,Friday,11,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,350,20,1781,574471,2025-11-07 08:00:00,IoT
1066,20251108,2025-11-08,8,Saturday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,365,4,2109,754600,2025-11-08 08:00:00,IoT
1067,20251108,2025-11-08,8,Saturday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,323,22,1356,455517,2025-11-08 08:00:00,IoT
1068,20251109,2025-11-09,9,Sunday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,245,23,1459,377632,2025-11-09 08:00:00,IoT
1069,20251110,2025-11-10,10,Monday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,310,19,1749,781482,2025-11-10 08:00:00,IoT
1070,20251110,2025-11-10,10,Monday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,289,7,1565,690702,2025-11-10 08:00:00,IoT
1071,20251111,2025-11-11,11,Tuesday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,296,18,1303,528616,2025-11-11 08:00:00,IoT
1072,20251111,2025-11-11,11,Tuesday,11,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,261,25,1243,419734,2025-11-11 08:00:00,IoT
1073,20251112,2025-11-12,12,Wednesday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,340,19,1725,629487,2025-11-12 08:00:00,IoT
1074,20251113,2025-11-13,13,Thursday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,311,17,1609,816745,2025-11-13 08:00:00,IoT
1075,20251113,2025-11-13,13,Thursday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,346,3,1815,932038,2025-11-13 08:00:00,IoT
1076,20251114,2025-11-14,14,Friday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,285,8,1486,665048,2025-11-14 08:00:00,IoT
1077,20251115,2025-11-15,15,Saturday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,318,4,1318,479142,2025-11-15 08:00:00,IoT
1078,20251115,2025-11-15,15,Saturday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,366,24,1951,919836,2025-11-15 08:00:00,IoT
1079,20251116,2025-11-16,16,Sunday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,346,11,1760,730437,2025-11-16 08:00:00,IoT
1080,20251117,2025-11-17,17,Monday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,258,9,1406,466965,2025-11-17 08:00:00,IoT
1081,20251117,2025-11-17,17,Monday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,296,23,1376,582698,2025-11-17 08:00:00,IoT
1082,20251118,2025-11-18,18,Tuesday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,305,15,1618,831769,2025-11-18 08:00:00,IoT
1083,20251118,2025-11-18,18,Tuesday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,316,9,2066,983529,2025-11-18 08:00:00,IoT
1084,20251119,2025-11-19,19,Wednesday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,279,23,1466,439314,2025-11-19 08:00:00,IoT
1085,20251120,2025-11-20,20,Thursday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,336,12,1538,635628,2025-11-20 08:00:00,IoT
1086,20251120,2025-11-20,20,Thursday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,254,11,1230,570616,2025-11-20 08:00:00,IoT
1087,20251121,2025-11-21,21,Friday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,307,12,1624,615404,2025-11-21 08:00:00,IoT
1088,20251122,2025-11-22,22,Saturday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,309,21,1486,623782,2025-11-22 08:00:00,IoT
1089,20251122,2025-11-22,22,Saturday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,368,12,2104,822598,2025-11-22 08:00:00,IoT
1090,20251123,2025-11-23,23,Sunday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,317,10,2165,898005,2025-11-23 08:00:00,IoT
1091,20251124,2025-11-24,24,Monday,11,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,264,7,1384,469094,2025-11-24 08:00:00,IoT
1092,20251124,2025-11-24,24,Monday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,275,7,1347,432607,2025-11-24 08:00:00,IoT
1093,20251125,2025-11-25,25,Tuesday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,274,21,1489,675909,2025-11-25 08:00:00,IoT
1094,20251125,2025-11-25,25,Tuesday,11,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,325,16,1435,661529,2025-11-25 08:00:00,IoT
1095,20251126,2025-11-26,26,Wednesday,11,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,316,19,1513,485376,2025-11-26 08:00:00,IoT
1096,20251127,2025-11-27,27,Thursday,11,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,358,6,1866,969056,2025-11-27 08:00:00,IoT
1097,20251127,2025-11-27,27,Thursday,11,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,300,14,1316,482229,2025-11-27 08:00:00,IoT
1098,20251128,2025-11-28,28,Friday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,292,21,1256,381684,2025-11-28 08:00:00,IoT
1099,20251129,2025-11-29,29,Saturday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,259,14,1260,447377,2025-11-29 08:00:00,IoT
1100,20251129,2025-11-29,29,Saturday,11,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,271,21,1373,474522,2025-11-29 08:00:00,IoT
1101,20251130,2025-11-30,30,Sunday,11,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,356,18,1745,663026,2025-11-30 08:00:00,IoT
1102,20251201,2025-12-01,1,Monday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,284,16,1234,578177,2025-12-01 08:00:00,IoT
1103,20251201,2025-12-01,1,Monday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,336,15,1831,727116,2025-12-01 08:00:00,IoT
1104,20251202,2025-12-02,2,Tuesday,12,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,256,17,1270,482320,2025-12-02 08:00:00,IoT
1105,20251202,2025-12-02,2,Tuesday,12,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,357,22,1876,870506,2025-12-02 08:00:00,IoT
1106,20251203,2025-12-03,3,Wednesday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,294,20,1419,607301,2025-12-03 08:00:00,IoT
1107,20251204,2025-12-04,4,Thursday,12,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,317,25,1442,446415,2025-12-04 08:00:00,IoT
1108,20251204,2025-12-04,4,Thursday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,339,20,2087,764897,2025-12-04 08:00:00,IoT
1109,20251205,2025-12-05,5,Friday,12,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,309,21,1495,548604,2025-12-05 08:00:00,IoT
1110,20251206,2025-12-06,6,Saturday,12,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,302,20,1309,463063,2025-12-06 08:00:00,IoT
1111,20251206,2025-12-06,6,Saturday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,350,21,1705,678600,2025-12-06 08:00:00,IoT
1112,20251207,2025-12-07,7,Sunday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,281,18,1405,504374,2025-12-07 08:00:00,IoT
1113,20251207,2025-12-07,7,Sunday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,327,19,1692,767546,2025-12-07 08:00:00,IoT
1114,20251208,2025-12-08,8,Monday,12,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,305,8,1658,602079,2025-12-08 08:00:00,IoT
1115,20251209,2025-12-09,9,Tuesday,12,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,276,12,1696,646991,2025-12-09 08:00:00,IoT
1116,20251209,2025-12-09,9,Tuesday,12,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,263,3,1657,770546,2025-12-09 08:00:00,IoT
1117,20251210,2025-12-10,10,Wednesday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,324,16,1650,717793,2025-12-10 08:00:00,IoT
1118,20251211,2025-12-11,11,Thursday,12,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,324,10,1661,577199,2025-12-11 08:00:00,IoT
1119,20251211,2025-12-11,11,Thursday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,270,19,1452,483332,2025-12-11 08:00:00,IoT
1120,20251212,2025-12-12,12,Friday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,303,16,1762,793701,2025-12-12 08:00:00,IoT
1121,20251213,2025-12-13,13,Saturday,12,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,306,11,1562,622547,2025-12-13 08:00:00,IoT
1122,20251213,2025-12-13,13,Saturday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,312,7,1926,990826,2025-12-13 08:00:00,IoT
1123,20251214,2025-12-14,14,Sunday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,298,7,1342,662370,2025-12-14 08:00:00,IoT
1124,20251214,2025-12-14,14,Sunday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,310,20,1562,881823,2025-12-14 08:00:00,IoT
1125,20251215,2025-12-15,15,Monday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,332,8,1518,651650,2025-12-15 08:00:00,IoT
1126,20251216,2025-12-16,16,Tuesday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,287,23,1428,599309,2025-12-16 08:00:00,IoT
1127,20251216,2025-12-16,16,Tuesday,12,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,276,20,1223,392314,2025-12-16 08:00:00,IoT
1128,20251217,2025-12-17,17,Wednesday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,305,20,1802,614475,2025-12-17 08:00:00,IoT
1129,20251218,2025-12-18,18,Thursday,12,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,299,13,1629,766882,2025-12-18 08:00:00,IoT
1130,20251218,2025-12-18,18,Thursday,12,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,357,13,1939,828937,2025-12-18 08:00:00,IoT
1131,20251219,2025-12-19,19,Friday,12,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,308,7,1468,408322,2025-12-19 08:00:00,IoT
1132,20251220,2025-12-20,20,Saturday,12,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,300,24,1202,586308,2025-12-20 08:00:00,IoT
